time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3.0,2,198,2,0,0
4.0,2,198,2,0,0
5.0,3,197,3,0,0
6.0,7,193,7,0,0
7.0,11,189,11,0,0
8.0,12,188,12,0,0
9.0,20,180,20,5,0
10.0,26,173,26,7,0
11.0,35,164,35,10,0
12.0,43,156,43,17,0
13.0,50,148,50,18,0
14.0,68,130,68,23,0
15.0,79,118,79,25,0
16.0,90,103,90,25,0
17.0,100,89,100,27,0
18.0,110,78,110,27,0
19.0,115,65,115,26,5
20.0,121,52,121,25,7
21.0,126,38,126,26,10
22.0,128,28,128,21,17
23.0,126,22,126,22,18
24.0,114,16,114,17,23
25.0,103,15,103,16,25
26.0,91,12,91,16,25
27.0,80,9,80,15,27
28.0,71,7,71,15,27
29.0,58,7,58,11,31
30.0,46,6,46,10,32
31.0,32,6,32,6,36
32.0,22,6,22,4,38
33.0,16,6,16,2,40
34.0,11,5,11,2,40
35.0,11,4,11,1,41
36.0,8,4,8,1,41
37.0,5,4,5,0,42
38.0,3,4,3,0,42
39.0,3,4,3,0,42
40.0,2,4,2,0,42
41.0,2,4,2,0,42
42.0,2,4,2,0,42
43.0,2,4,2,0,42
44.0,1,4,1,0,42
45.0,0,4,0,0,42
46.0,0,4,0,0,42
47.0,0,4,0,0,42
48.0,0,4,0,0,42
49.0,0,4,0,0,42
50.0,0,4,0,0,42
51.0,0,4,0,0,42
52.0,0,4,0,0,42
53.0,0,4,0,0,42
54.0,0,4,0,0,42
55.0,0,4,0,0,42
56.0,0,4,0,0,42
57.0,0,4,0,0,42
58.0,0,4,0,0,42
59.0,0,4,0,0,42
60.0,0,4,0,0,42
61.0,0,4,0,0,42
62.0,0,4,0,0,42
63.0,0,4,0,0,42
64.0,0,4,0,0,42
65.0,0,4,0,0,42
66.0,0,4,0,0,42
67.0,0,4,0,0,42
68.0,0,4,0,0,42
69.0,0,4,0,0,42
70.0,0,4,0,0,42
71.0,0,4,0,0,42
72.0,0,4,0,0,42
73.0,0,4,0,0,42
74.0,0,4,0,0,42
75.0,0,4,0,0,42
76.0,0,4,0,0,42
77.0,0,4,0,0,42
78.0,0,4,0,0,42
79.0,0,4,0,0,42
80.0,0,4,0,0,42
81.0,0,4,0,0,42
82.0,0,4,0,0,42
83.0,0,4,0,0,42
84.0,0,4,0,0,42
85.0,0,4,0,0,42
86.0,0,4,0,0,42
87.0,0,4,0,0,42
88.0,0,4,0,0,42
89.0,0,4,0,0,42
90.0,0,4,0,0,42
91.0,0,4,0,0,42
92.0,0,4,0,0,42
93.0,0,4,0,0,42
94.0,0,4,0,0,42
95.0,0,4,0,0,42
96.0,0,4,0,0,42
97.0,0,4,0,0,42
98.0,0,4,0,0,42
99.0,0,4,0,0,42
100.0,0,4,0,0,42
