time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,0,0
2,1,99,1,0,0
3.0,3,97,3,0,0
4.0,3,97,3,0,0
5.0,3,97,3,0,0
6.0,3,97,3,0,0
7.0,4,96,4,0,0
8.0,4,96,4,0,0
9.0,4,96,4,0,0
10.0,3,96,3,0,0
11.0,5,94,5,0,0
12.0,7,92,7,1,0
13.0,6,91,6,1,0
14.0,9,88,9,1,0
15.0,10,87,10,1,0
16.0,14,83,14,2,0
17.0,15,81,15,3,0
18.0,15,81,15,3,0
19.0,20,76,20,4,0
20.0,21,75,21,4,0
21.0,21,73,21,4,0
22.0,22,70,22,3,1
23.0,22,69,22,4,1
24.0,21,67,21,4,1
25.0,22,65,22,5,1
26.0,22,61,22,6,2
27.0,23,58,23,5,3
28.0,24,57,24,5,3
29.0,23,53,23,4,4
30.0,23,52,23,5,4
31.0,21,52,21,5,4
32.0,21,49,21,6,4
33.0,23,46,23,6,5
34.0,21,46,21,6,5
35.0,22,43,22,6,6
36.0,19,42,19,4,8
37.0,17,41,17,4,8
38.0,18,39,18,5,8
39.0,15,38,15,5,8
40.0,15,37,15,4,9
41.0,15,37,15,4,9
42.0,12,37,12,3,10
43.0,10,36,10,2,11
44.0,11,35,11,3,11
45.0,9,34,9,2,12
46.0,8,34,8,2,12
47.0,7,34,7,2,12
48.0,6,33,6,2,13
49.0,5,33,5,2,13
50.0,4,33,4,2,13
51.0,4,33,4,2,13
52.0,4,33,4,2,13
53.0,3,33,3,2,13
54.0,2,33,2,1,14
55.0,1,33,1,1,14
56.0,1,33,1,1,14
57.0,1,33,1,1,14
58.0,0,33,0,0,15
59.0,0,33,0,0,15
60.0,0,33,0,0,15
61.0,0,33,0,0,15
62.0,0,33,0,0,15
63.0,0,33,0,0,15
64.0,0,33,0,0,15
65.0,0,33,0,0,15
66.0,0,33,0,0,15
67.0,0,33,0,0,15
68.0,0,33,0,0,15
69.0,0,33,0,0,15
70.0,0,33,0,0,15
71.0,0,33,0,0,15
72.0,0,33,0,0,15
73.0,0,33,0,0,15
74.0,0,33,0,0,15
75.0,0,33,0,0,15
76.0,0,33,0,0,15
77.0,0,33,0,0,15
78.0,0,33,0,0,15
79.0,0,33,0,0,15
80.0,0,33,0,0,15
81.0,0,33,0,0,15
82.0,0,33,0,0,15
83.0,0,33,0,0,15
84.0,0,33,0,0,15
85.0,0,33,0,0,15
86.0,0,33,0,0,15
87.0,0,33,0,0,15
88.0,0,33,0,0,15
89.0,0,33,0,0,15
90.0,0,33,0,0,15
91.0,0,33,0,0,15
92.0,0,33,0,0,15
93.0,0,33,0,0,15
94.0,0,33,0,0,15
95.0,0,33,0,0,15
96.0,0,33,0,0,15
97.0,0,33,0,0,15
98.0,0,33,0,0,15
99.0,0,33,0,0,15
100.0,0,33,0,0,15
