time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,1,0
2.0,2,98,2,1,0
3.0,2,98,2,1,0
4.0,3,97,3,1,0
5.0,5,95,5,1,0
6.0,8,92,8,2,0
7.0,11,89,11,3,0
8.0,13,87,13,3,0
9.0,15,85,15,4,0
10.0,18,81,18,3,1
11.0,22,77,22,3,1
12.0,24,74,24,3,1
13.0,29,69,29,6,1
14.0,32,65,32,7,1
15.0,39,56,39,9,1
16.0,40,52,40,9,2
17.0,41,48,41,10,3
18.0,46,41,46,13,3
19.0,45,40,45,12,4
20.0,46,35,46,13,4
21.0,44,33,44,14,4
22.0,44,30,44,15,4
23.0,41,28,41,12,7
24.0,39,26,39,11,8
25.0,32,24,32,10,10
26.0,28,24,28,9,11
27.0,26,22,26,8,13
28.0,19,22,19,5,16
29.0,18,22,18,5,16
30.0,13,22,13,4,17
31.0,11,22,11,3,18
32.0,8,22,8,2,19
33.0,6,22,6,2,19
34.0,4,22,4,2,19
35.0,2,22,2,1,20
36.0,2,22,2,1,20
37.0,0,22,0,0,21
38.0,0,22,0,0,21
39.0,0,22,0,0,21
40.0,0,22,0,0,21
41.0,0,22,0,0,21
42.0,0,22,0,0,21
43.0,0,22,0,0,21
44.0,0,22,0,0,21
45.0,0,22,0,0,21
46.0,0,22,0,0,21
47.0,0,22,0,0,21
48.0,0,22,0,0,21
49.0,0,22,0,0,21
50.0,0,22,0,0,21
51.0,0,22,0,0,21
52.0,0,22,0,0,21
53.0,0,22,0,0,21
54.0,0,22,0,0,21
55.0,0,22,0,0,21
56.0,0,22,0,0,21
57.0,0,22,0,0,21
58.0,0,22,0,0,21
59.0,0,22,0,0,21
60.0,0,22,0,0,21
61.0,0,22,0,0,21
62.0,0,22,0,0,21
63.0,0,22,0,0,21
64.0,0,22,0,0,21
65.0,0,22,0,0,21
66.0,0,22,0,0,21
67.0,0,22,0,0,21
68.0,0,22,0,0,21
69.0,0,22,0,0,21
70.0,0,22,0,0,21
71.0,0,22,0,0,21
72.0,0,22,0,0,21
73.0,0,22,0,0,21
74.0,0,22,0,0,21
75.0,0,22,0,0,21
76.0,0,22,0,0,21
77.0,0,22,0,0,21
78.0,0,22,0,0,21
79.0,0,22,0,0,21
80.0,0,22,0,0,21
81.0,0,22,0,0,21
82.0,0,22,0,0,21
83.0,0,22,0,0,21
84.0,0,22,0,0,21
85.0,0,22,0,0,21
86.0,0,22,0,0,21
87.0,0,22,0,0,21
88.0,0,22,0,0,21
89.0,0,22,0,0,21
90.0,0,22,0,0,21
91.0,0,22,0,0,21
92.0,0,22,0,0,21
93.0,0,22,0,0,21
94.0,0,22,0,0,21
95.0,0,22,0,0,21
96.0,0,22,0,0,21
97.0,0,22,0,0,21
98.0,0,22,0,0,21
99.0,0,22,0,0,21
100.0,0,22,0,0,21
