time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,2,198,2,1,0
3.0,3,197,3,1,0
4.0,4,196,4,1,0
5.0,6,194,6,1,0
6.0,7,193,7,1,0
7.0,10,190,10,1,0
8.0,19,181,19,4,0
9.0,28,172,28,6,0
10.0,36,163,36,7,0
11.0,52,147,52,9,0
12.0,61,137,61,10,1
13.0,72,125,72,13,1
14.0,85,111,85,16,1
15.0,95,99,95,17,1
16.0,109,84,109,19,1
17.0,117,73,117,23,1
18.0,127,54,127,23,4
19.0,128,44,128,22,6
20.0,125,38,125,22,7
21.0,121,26,121,24,9
22.0,121,16,121,25,11
23.0,111,14,111,22,14
24.0,99,12,99,20,17
25.0,89,10,89,19,18
26.0,74,10,74,17,20
27.0,64,9,64,13,24
28.0,46,8,46,11,27
29.0,37,7,37,10,28
30.0,32,6,32,9,29
31.0,20,6,20,5,33
32.0,10,6,10,2,36
33.0,8,6,8,2,36
34.0,6,6,6,1,37
35.0,4,6,4,1,37
36.0,4,6,4,1,37
37.0,3,6,3,1,37
38.0,2,6,2,0,38
39.0,1,6,1,0,38
40.0,0,6,0,0,38
41.0,0,6,0,0,38
42.0,0,6,0,0,38
43.0,0,6,0,0,38
44.0,0,6,0,0,38
45.0,0,6,0,0,38
46.0,0,6,0,0,38
47.0,0,6,0,0,38
48.0,0,6,0,0,38
49.0,0,6,0,0,38
50.0,0,6,0,0,38
51.0,0,6,0,0,38
52.0,0,6,0,0,38
53.0,0,6,0,0,38
54.0,0,6,0,0,38
55.0,0,6,0,0,38
56.0,0,6,0,0,38
57.0,0,6,0,0,38
58.0,0,6,0,0,38
59.0,0,6,0,0,38
60.0,0,6,0,0,38
61.0,0,6,0,0,38
62.0,0,6,0,0,38
63.0,0,6,0,0,38
64.0,0,6,0,0,38
65.0,0,6,0,0,38
66.0,0,6,0,0,38
67.0,0,6,0,0,38
68.0,0,6,0,0,38
69.0,0,6,0,0,38
70.0,0,6,0,0,38
71.0,0,6,0,0,38
72.0,0,6,0,0,38
73.0,0,6,0,0,38
74.0,0,6,0,0,38
75.0,0,6,0,0,38
76.0,0,6,0,0,38
77.0,0,6,0,0,38
78.0,0,6,0,0,38
79.0,0,6,0,0,38
80.0,0,6,0,0,38
81.0,0,6,0,0,38
82.0,0,6,0,0,38
83.0,0,6,0,0,38
84.0,0,6,0,0,38
85.0,0,6,0,0,38
86.0,0,6,0,0,38
87.0,0,6,0,0,38
88.0,0,6,0,0,38
89.0,0,6,0,0,38
90.0,0,6,0,0,38
91.0,0,6,0,0,38
92.0,0,6,0,0,38
93.0,0,6,0,0,38
94.0,0,6,0,0,38
95.0,0,6,0,0,38
96.0,0,6,0,0,38
97.0,0,6,0,0,38
98.0,0,6,0,0,38
99.0,0,6,0,0,38
100.0,0,6,0,0,38
