time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,0,0
2.0,4,196,4,1,0
3.0,7,193,7,2,0
4.0,11,189,11,4,0
5.0,18,182,18,7,0
6.0,27,173,27,8,0
7.0,33,167,33,10,0
8.0,45,155,45,16,0
9.0,56,144,56,17,0
10.0,75,124,75,20,0
11.0,86,112,86,23,0
12.0,102,94,102,27,1
13.0,111,82,111,29,2
14.0,117,72,117,29,4
15.0,125,57,125,28,7
16.0,123,50,123,27,8
17.0,131,36,131,28,10
18.0,122,33,122,22,16
19.0,121,23,121,26,17
20.0,106,18,106,24,20
21.0,96,16,96,21,23
22.0,82,12,82,16,28
23.0,72,10,72,14,31
24.0,62,10,62,12,33
25.0,49,8,49,12,35
26.0,43,7,43,12,35
27.0,30,6,30,9,38
28.0,28,5,28,9,38
29.0,19,4,19,4,43
30.0,14,4,14,3,44
31.0,12,4,12,3,44
32.0,8,4,8,3,44
33.0,6,4,6,2,45
34.0,6,4,6,2,45
35.0,5,3,5,0,47
36.0,4,3,4,0,47
37.0,3,3,3,0,47
38.0,2,3,2,0,47
39.0,1,3,1,0,47
40.0,1,3,1,0,47
41.0,1,3,1,0,47
42.0,1,3,1,0,47
43.0,1,3,1,0,47
44.0,1,3,1,0,47
45.0,0,3,0,0,47
46.0,0,3,0,0,47
47.0,0,3,0,0,47
48.0,0,3,0,0,47
49.0,0,3,0,0,47
50.0,0,3,0,0,47
51.0,0,3,0,0,47
52.0,0,3,0,0,47
53.0,0,3,0,0,47
54.0,0,3,0,0,47
55.0,0,3,0,0,47
56.0,0,3,0,0,47
57.0,0,3,0,0,47
58.0,0,3,0,0,47
59.0,0,3,0,0,47
60.0,0,3,0,0,47
61.0,0,3,0,0,47
62.0,0,3,0,0,47
63.0,0,3,0,0,47
64.0,0,3,0,0,47
65.0,0,3,0,0,47
66.0,0,3,0,0,47
67.0,0,3,0,0,47
68.0,0,3,0,0,47
69.0,0,3,0,0,47
70.0,0,3,0,0,47
71.0,0,3,0,0,47
72.0,0,3,0,0,47
73.0,0,3,0,0,47
74.0,0,3,0,0,47
75.0,0,3,0,0,47
76.0,0,3,0,0,47
77.0,0,3,0,0,47
78.0,0,3,0,0,47
79.0,0,3,0,0,47
80.0,0,3,0,0,47
81.0,0,3,0,0,47
82.0,0,3,0,0,47
83.0,0,3,0,0,47
84.0,0,3,0,0,47
85.0,0,3,0,0,47
86.0,0,3,0,0,47
87.0,0,3,0,0,47
88.0,0,3,0,0,47
89.0,0,3,0,0,47
90.0,0,3,0,0,47
91.0,0,3,0,0,47
92.0,0,3,0,0,47
93.0,0,3,0,0,47
94.0,0,3,0,0,47
95.0,0,3,0,0,47
96.0,0,3,0,0,47
97.0,0,3,0,0,47
98.0,0,3,0,0,47
99.0,0,3,0,0,47
100.0,0,3,0,0,47
