time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,4999,1,0,0
2,1,4999,1,0,0
3,1,4999,1,0,0
4.0,2,4998,2,0,0
5.0,110,4890,110,27,0
6.0,2171,2829,2171,502,0
7.0,4113,887,4113,939,0
8.0,4767,233,4767,1086,0
9.0,4935,65,4935,1116,0
10.0,4980,19,4980,1128,0
11.0,4994,5,4994,1130,0
12.0,4998,1,4998,1131,0
13.0,4999,0,4999,1131,0
14.0,4998,0,4998,1131,0
15.0,4917,0,4917,1131,0
16.0,3331,0,3331,1131,0
17.0,1826,0,1826,1131,0
18.0,1319,0,1319,1131,0
19.0,1154,0,1154,1104,27
20.0,645,0,645,629,502
21.0,196,0,196,192,939
22.0,46,0,46,45,1086
23.0,15,0,15,15,1116
24.0,3,0,3,3,1128
25.0,1,0,1,1,1130
26.0,0,0,0,0,1131
27.0,0,0,0,0,1131
28.0,0,0,0,0,1131
29.0,0,0,0,0,1131
30.0,0,0,0,0,1131
31.0,0,0,0,0,1131
32.0,0,0,0,0,1131
33.0,0,0,0,0,1131
34.0,0,0,0,0,1131
35.0,0,0,0,0,1131
36.0,0,0,0,0,1131
37.0,0,0,0,0,1131
38.0,0,0,0,0,1131
39.0,0,0,0,0,1131
40.0,0,0,0,0,1131
41.0,0,0,0,0,1131
42.0,0,0,0,0,1131
43.0,0,0,0,0,1131
44.0,0,0,0,0,1131
45.0,0,0,0,0,1131
46.0,0,0,0,0,1131
47.0,0,0,0,0,1131
48.0,0,0,0,0,1131
49.0,0,0,0,0,1131
50.0,0,0,0,0,1131
51.0,0,0,0,0,1131
52.0,0,0,0,0,1131
53.0,0,0,0,0,1131
54.0,0,0,0,0,1131
55.0,0,0,0,0,1131
56.0,0,0,0,0,1131
57.0,0,0,0,0,1131
58.0,0,0,0,0,1131
59.0,0,0,0,0,1131
60.0,0,0,0,0,1131
61.0,0,0,0,0,1131
62.0,0,0,0,0,1131
63.0,0,0,0,0,1131
64.0,0,0,0,0,1131
65.0,0,0,0,0,1131
66.0,0,0,0,0,1131
67.0,0,0,0,0,1131
68.0,0,0,0,0,1131
69.0,0,0,0,0,1131
70.0,0,0,0,0,1131
71.0,0,0,0,0,1131
72.0,0,0,0,0,1131
73.0,0,0,0,0,1131
74.0,0,0,0,0,1131
75.0,0,0,0,0,1131
76.0,0,0,0,0,1131
77.0,0,0,0,0,1131
78.0,0,0,0,0,1131
79.0,0,0,0,0,1131
80.0,0,0,0,0,1131
81.0,0,0,0,0,1131
82.0,0,0,0,0,1131
83.0,0,0,0,0,1131
84.0,0,0,0,0,1131
85.0,0,0,0,0,1131
86.0,0,0,0,0,1131
87.0,0,0,0,0,1131
88.0,0,0,0,0,1131
89.0,0,0,0,0,1131
90.0,0,0,0,0,1131
91.0,0,0,0,0,1131
92.0,0,0,0,0,1131
93.0,0,0,0,0,1131
94.0,0,0,0,0,1131
95.0,0,0,0,0,1131
96.0,0,0,0,0,1131
97.0,0,0,0,0,1131
98.0,0,0,0,0,1131
99.0,0,0,0,0,1131
100.0,0,0,0,0,1131
