time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,4,96,4,0,0
2.0,4,96,4,0,0
3.0,6,94,6,0,0
4.0,10,90,10,1,0
5.0,14,86,14,2,0
6.0,15,85,15,2,0
7.0,24,76,24,4,0
8.0,32,68,32,5,0
9.0,38,62,38,6,0
10.0,47,52,47,10,0
11.0,57,39,57,12,0
12.0,64,32,64,14,0
13.0,68,26,68,15,0
14.0,67,23,67,15,1
15.0,68,18,68,16,2
16.0,74,11,74,17,2
17.0,69,7,69,15,4
18.0,61,7,61,14,5
19.0,56,6,56,13,6
20.0,48,4,48,10,10
21.0,35,4,35,8,12
22.0,28,4,28,6,14
23.0,22,4,22,5,15
24.0,19,4,19,4,16
25.0,14,4,14,2,18
26.0,7,4,7,1,19
27.0,3,4,3,1,19
28.0,3,4,3,1,19
29.0,2,4,2,1,19
30.0,0,4,0,0,20
31.0,0,4,0,0,20
32.0,0,4,0,0,20
33.0,0,4,0,0,20
34.0,0,4,0,0,20
35.0,0,4,0,0,20
36.0,0,4,0,0,20
37.0,0,4,0,0,20
38.0,0,4,0,0,20
39.0,0,4,0,0,20
40.0,0,4,0,0,20
41.0,0,4,0,0,20
42.0,0,4,0,0,20
43.0,0,4,0,0,20
44.0,0,4,0,0,20
45.0,0,4,0,0,20
46.0,0,4,0,0,20
47.0,0,4,0,0,20
48.0,0,4,0,0,20
49.0,0,4,0,0,20
50.0,0,4,0,0,20
51.0,0,4,0,0,20
52.0,0,4,0,0,20
53.0,0,4,0,0,20
54.0,0,4,0,0,20
55.0,0,4,0,0,20
56.0,0,4,0,0,20
57.0,0,4,0,0,20
58.0,0,4,0,0,20
59.0,0,4,0,0,20
60.0,0,4,0,0,20
61.0,0,4,0,0,20
62.0,0,4,0,0,20
63.0,0,4,0,0,20
64.0,0,4,0,0,20
65.0,0,4,0,0,20
66.0,0,4,0,0,20
67.0,0,4,0,0,20
68.0,0,4,0,0,20
69.0,0,4,0,0,20
70.0,0,4,0,0,20
71.0,0,4,0,0,20
72.0,0,4,0,0,20
73.0,0,4,0,0,20
74.0,0,4,0,0,20
75.0,0,4,0,0,20
76.0,0,4,0,0,20
77.0,0,4,0,0,20
78.0,0,4,0,0,20
79.0,0,4,0,0,20
80.0,0,4,0,0,20
81.0,0,4,0,0,20
82.0,0,4,0,0,20
83.0,0,4,0,0,20
84.0,0,4,0,0,20
85.0,0,4,0,0,20
86.0,0,4,0,0,20
87.0,0,4,0,0,20
88.0,0,4,0,0,20
89.0,0,4,0,0,20
90.0,0,4,0,0,20
91.0,0,4,0,0,20
92.0,0,4,0,0,20
93.0,0,4,0,0,20
94.0,0,4,0,0,20
95.0,0,4,0,0,20
96.0,0,4,0,0,20
97.0,0,4,0,0,20
98.0,0,4,0,0,20
99.0,0,4,0,0,20
100.0,0,4,0,0,20
