time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,197,3,1,0
2.0,4,196,4,2,0
3.0,4,196,4,2,0
4.0,7,193,7,2,0
5.0,11,189,11,4,0
6.0,13,187,13,5,0
7.0,15,185,15,6,0
8.0,18,182,18,7,0
9.0,19,181,19,8,0
10.0,23,176,23,10,0
11.0,33,164,33,13,1
12.0,41,155,41,14,2
13.0,57,139,57,17,2
14.0,66,127,66,20,2
15.0,76,113,76,19,4
16.0,90,97,90,22,5
17.0,102,83,102,25,6
18.0,115,67,115,28,7
19.0,120,61,120,27,8
20.0,122,54,122,25,10
21.0,116,48,116,23,14
22.0,114,41,114,22,16
23.0,101,38,101,19,19
24.0,93,34,93,17,22
25.0,82,31,82,17,23
26.0,72,25,72,13,27
27.0,58,25,58,9,31
28.0,44,23,44,6,35
29.0,38,23,38,6,35
30.0,34,20,34,7,35
31.0,29,19,29,6,37
32.0,22,19,22,5,38
33.0,19,19,19,5,38
34.0,16,18,16,4,39
35.0,13,18,13,3,40
36.0,7,18,7,3,40
37.0,7,18,7,3,40
38.0,5,18,5,2,41
39.0,5,18,5,2,41
40.0,2,18,2,1,42
41.0,1,18,1,0,43
42.0,1,18,1,0,43
43.0,1,18,1,0,43
44.0,0,18,0,0,43
45.0,0,18,0,0,43
46.0,0,18,0,0,43
47.0,0,18,0,0,43
48.0,0,18,0,0,43
49.0,0,18,0,0,43
50.0,0,18,0,0,43
51.0,0,18,0,0,43
52.0,0,18,0,0,43
53.0,0,18,0,0,43
54.0,0,18,0,0,43
55.0,0,18,0,0,43
56.0,0,18,0,0,43
57.0,0,18,0,0,43
58.0,0,18,0,0,43
59.0,0,18,0,0,43
60.0,0,18,0,0,43
61.0,0,18,0,0,43
62.0,0,18,0,0,43
63.0,0,18,0,0,43
64.0,0,18,0,0,43
65.0,0,18,0,0,43
66.0,0,18,0,0,43
67.0,0,18,0,0,43
68.0,0,18,0,0,43
69.0,0,18,0,0,43
70.0,0,18,0,0,43
71.0,0,18,0,0,43
72.0,0,18,0,0,43
73.0,0,18,0,0,43
74.0,0,18,0,0,43
75.0,0,18,0,0,43
76.0,0,18,0,0,43
77.0,0,18,0,0,43
78.0,0,18,0,0,43
79.0,0,18,0,0,43
80.0,0,18,0,0,43
81.0,0,18,0,0,43
82.0,0,18,0,0,43
83.0,0,18,0,0,43
84.0,0,18,0,0,43
85.0,0,18,0,0,43
86.0,0,18,0,0,43
87.0,0,18,0,0,43
88.0,0,18,0,0,43
89.0,0,18,0,0,43
90.0,0,18,0,0,43
91.0,0,18,0,0,43
92.0,0,18,0,0,43
93.0,0,18,0,0,43
94.0,0,18,0,0,43
95.0,0,18,0,0,43
96.0,0,18,0,0,43
97.0,0,18,0,0,43
98.0,0,18,0,0,43
99.0,0,18,0,0,43
100.0,0,18,0,0,43
