time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,0,0
2,1,99,1,0,0
3.0,3,97,3,1,0
4.0,7,93,7,2,0
5.0,13,87,13,3,0
6.0,22,78,22,6,0
7.0,29,71,29,10,0
8.0,41,59,41,12,0
9.0,54,46,54,15,0
10.0,62,37,62,17,0
11.0,73,26,73,20,0
12.0,78,21,78,22,0
13.0,82,15,82,21,1
14.0,81,12,81,20,2
15.0,78,9,78,19,3
16.0,73,5,73,18,6
17.0,67,4,67,14,10
18.0,55,4,55,12,12
19.0,42,4,42,9,15
20.0,33,4,33,7,17
21.0,23,3,23,4,20
22.0,18,3,18,2,22
23.0,12,3,12,2,22
24.0,9,3,9,2,22
25.0,6,3,6,2,22
26.0,2,3,2,0,24
27.0,1,3,1,0,24
28.0,1,3,1,0,24
29.0,1,3,1,0,24
30.0,1,3,1,0,24
31.0,0,3,0,0,24
32.0,0,3,0,0,24
33.0,0,3,0,0,24
34.0,0,3,0,0,24
35.0,0,3,0,0,24
36.0,0,3,0,0,24
37.0,0,3,0,0,24
38.0,0,3,0,0,24
39.0,0,3,0,0,24
40.0,0,3,0,0,24
41.0,0,3,0,0,24
42.0,0,3,0,0,24
43.0,0,3,0,0,24
44.0,0,3,0,0,24
45.0,0,3,0,0,24
46.0,0,3,0,0,24
47.0,0,3,0,0,24
48.0,0,3,0,0,24
49.0,0,3,0,0,24
50.0,0,3,0,0,24
51.0,0,3,0,0,24
52.0,0,3,0,0,24
53.0,0,3,0,0,24
54.0,0,3,0,0,24
55.0,0,3,0,0,24
56.0,0,3,0,0,24
57.0,0,3,0,0,24
58.0,0,3,0,0,24
59.0,0,3,0,0,24
60.0,0,3,0,0,24
61.0,0,3,0,0,24
62.0,0,3,0,0,24
63.0,0,3,0,0,24
64.0,0,3,0,0,24
65.0,0,3,0,0,24
66.0,0,3,0,0,24
67.0,0,3,0,0,24
68.0,0,3,0,0,24
69.0,0,3,0,0,24
70.0,0,3,0,0,24
71.0,0,3,0,0,24
72.0,0,3,0,0,24
73.0,0,3,0,0,24
74.0,0,3,0,0,24
75.0,0,3,0,0,24
76.0,0,3,0,0,24
77.0,0,3,0,0,24
78.0,0,3,0,0,24
79.0,0,3,0,0,24
80.0,0,3,0,0,24
81.0,0,3,0,0,24
82.0,0,3,0,0,24
83.0,0,3,0,0,24
84.0,0,3,0,0,24
85.0,0,3,0,0,24
86.0,0,3,0,0,24
87.0,0,3,0,0,24
88.0,0,3,0,0,24
89.0,0,3,0,0,24
90.0,0,3,0,0,24
91.0,0,3,0,0,24
92.0,0,3,0,0,24
93.0,0,3,0,0,24
94.0,0,3,0,0,24
95.0,0,3,0,0,24
96.0,0,3,0,0,24
97.0,0,3,0,0,24
98.0,0,3,0,0,24
99.0,0,3,0,0,24
100.0,0,3,0,0,24
