time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,0,0
2,1,99,1,0,0
3,1,99,1,0,0
4,1,99,1,0,0
5.0,6,94,6,2,0
6.0,15,85,15,4,0
7.0,33,67,33,5,0
8.0,46,54,46,8,0
9.0,50,50,50,8,0
10.0,58,41,58,10,0
11.0,65,34,65,12,0
12.0,75,24,75,16,0
13.0,86,13,86,19,0
14.0,91,8,91,19,0
15.0,88,6,88,18,2
16.0,80,5,80,16,4
17.0,62,5,62,15,5
18.0,49,5,49,12,8
19.0,45,5,45,12,8
20.0,37,4,37,10,10
21.0,30,4,30,8,12
22.0,20,4,20,4,16
23.0,9,4,9,1,19
24.0,4,4,4,1,19
25.0,2,4,2,0,20
26.0,1,4,1,0,20
27.0,1,4,1,0,20
28.0,1,4,1,0,20
29.0,1,4,1,0,20
30.0,0,4,0,0,20
31.0,0,4,0,0,20
32.0,0,4,0,0,20
33.0,0,4,0,0,20
34.0,0,4,0,0,20
35.0,0,4,0,0,20
36.0,0,4,0,0,20
37.0,0,4,0,0,20
38.0,0,4,0,0,20
39.0,0,4,0,0,20
40.0,0,4,0,0,20
41.0,0,4,0,0,20
42.0,0,4,0,0,20
43.0,0,4,0,0,20
44.0,0,4,0,0,20
45.0,0,4,0,0,20
46.0,0,4,0,0,20
47.0,0,4,0,0,20
48.0,0,4,0,0,20
49.0,0,4,0,0,20
50.0,0,4,0,0,20
51.0,0,4,0,0,20
52.0,0,4,0,0,20
53.0,0,4,0,0,20
54.0,0,4,0,0,20
55.0,0,4,0,0,20
56.0,0,4,0,0,20
57.0,0,4,0,0,20
58.0,0,4,0,0,20
59.0,0,4,0,0,20
60.0,0,4,0,0,20
61.0,0,4,0,0,20
62.0,0,4,0,0,20
63.0,0,4,0,0,20
64.0,0,4,0,0,20
65.0,0,4,0,0,20
66.0,0,4,0,0,20
67.0,0,4,0,0,20
68.0,0,4,0,0,20
69.0,0,4,0,0,20
70.0,0,4,0,0,20
71.0,0,4,0,0,20
72.0,0,4,0,0,20
73.0,0,4,0,0,20
74.0,0,4,0,0,20
75.0,0,4,0,0,20
76.0,0,4,0,0,20
77.0,0,4,0,0,20
78.0,0,4,0,0,20
79.0,0,4,0,0,20
80.0,0,4,0,0,20
81.0,0,4,0,0,20
82.0,0,4,0,0,20
83.0,0,4,0,0,20
84.0,0,4,0,0,20
85.0,0,4,0,0,20
86.0,0,4,0,0,20
87.0,0,4,0,0,20
88.0,0,4,0,0,20
89.0,0,4,0,0,20
90.0,0,4,0,0,20
91.0,0,4,0,0,20
92.0,0,4,0,0,20
93.0,0,4,0,0,20
94.0,0,4,0,0,20
95.0,0,4,0,0,20
96.0,0,4,0,0,20
97.0,0,4,0,0,20
98.0,0,4,0,0,20
99.0,0,4,0,0,20
100.0,0,4,0,0,20
