time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,97,3,1,0
2.0,3,97,3,1,0
3.0,5,95,5,2,0
4.0,6,94,6,2,0
5.0,11,89,11,2,0
6.0,17,83,17,4,0
7.0,25,75,25,5,0
8.0,35,65,35,7,0
9.0,51,49,51,13,0
10.0,58,41,58,12,1
11.0,64,33,64,14,1
12.0,74,23,74,15,1
13.0,72,23,72,14,2
14.0,75,19,75,15,2
15.0,73,16,73,15,2
16.0,70,13,70,13,4
17.0,64,11,64,12,5
18.0,54,11,54,10,7
19.0,39,10,39,4,13
20.0,31,10,31,4,13
21.0,24,9,24,3,15
22.0,14,9,14,2,16
23.0,14,9,14,2,16
24.0,10,9,10,1,17
25.0,7,9,7,1,17
26.0,4,9,4,1,17
27.0,2,9,2,1,17
28.0,2,9,2,1,17
29.0,1,9,1,1,17
30.0,1,9,1,1,17
31.0,0,9,0,0,18
32.0,0,9,0,0,18
33.0,0,9,0,0,18
34.0,0,9,0,0,18
35.0,0,9,0,0,18
36.0,0,9,0,0,18
37.0,0,9,0,0,18
38.0,0,9,0,0,18
39.0,0,9,0,0,18
40.0,0,9,0,0,18
41.0,0,9,0,0,18
42.0,0,9,0,0,18
43.0,0,9,0,0,18
44.0,0,9,0,0,18
45.0,0,9,0,0,18
46.0,0,9,0,0,18
47.0,0,9,0,0,18
48.0,0,9,0,0,18
49.0,0,9,0,0,18
50.0,0,9,0,0,18
51.0,0,9,0,0,18
52.0,0,9,0,0,18
53.0,0,9,0,0,18
54.0,0,9,0,0,18
55.0,0,9,0,0,18
56.0,0,9,0,0,18
57.0,0,9,0,0,18
58.0,0,9,0,0,18
59.0,0,9,0,0,18
60.0,0,9,0,0,18
61.0,0,9,0,0,18
62.0,0,9,0,0,18
63.0,0,9,0,0,18
64.0,0,9,0,0,18
65.0,0,9,0,0,18
66.0,0,9,0,0,18
67.0,0,9,0,0,18
68.0,0,9,0,0,18
69.0,0,9,0,0,18
70.0,0,9,0,0,18
71.0,0,9,0,0,18
72.0,0,9,0,0,18
73.0,0,9,0,0,18
74.0,0,9,0,0,18
75.0,0,9,0,0,18
76.0,0,9,0,0,18
77.0,0,9,0,0,18
78.0,0,9,0,0,18
79.0,0,9,0,0,18
80.0,0,9,0,0,18
81.0,0,9,0,0,18
82.0,0,9,0,0,18
83.0,0,9,0,0,18
84.0,0,9,0,0,18
85.0,0,9,0,0,18
86.0,0,9,0,0,18
87.0,0,9,0,0,18
88.0,0,9,0,0,18
89.0,0,9,0,0,18
90.0,0,9,0,0,18
91.0,0,9,0,0,18
92.0,0,9,0,0,18
93.0,0,9,0,0,18
94.0,0,9,0,0,18
95.0,0,9,0,0,18
96.0,0,9,0,0,18
97.0,0,9,0,0,18
98.0,0,9,0,0,18
99.0,0,9,0,0,18
100.0,0,9,0,0,18
