time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,56,179,56,12,0
2.0,125,110,125,20,0
3.0,153,82,153,22,0
4.0,176,59,176,26,0
5.0,192,43,192,31,0
6.0,200,35,200,35,0
7.0,208,27,208,36,0
8.0,211,24,211,37,0
9.0,214,21,214,39,0
10.0,218,16,218,39,1
11.0,166,13,166,28,12
12.0,97,13,97,20,20
13.0,69,13,69,18,22
14.0,47,12,47,14,26
15.0,31,12,31,9,31
16.0,23,12,23,5,35
17.0,15,12,15,4,36
18.0,12,12,12,3,37
19.0,9,12,9,1,39
20.0,4,12,4,0,40
21.0,1,12,1,0,40
22.0,1,12,1,0,40
23.0,1,12,1,0,40
24.0,0,12,0,0,40
25.0,0,12,0,0,40
26.0,0,12,0,0,40
27.0,0,12,0,0,40
28.0,0,12,0,0,40
29.0,0,12,0,0,40
30.0,0,12,0,0,40
31.0,0,12,0,0,40
32.0,0,12,0,0,40
33.0,0,12,0,0,40
34.0,0,12,0,0,40
35.0,0,12,0,0,40
36.0,0,12,0,0,40
37.0,0,12,0,0,40
38.0,0,12,0,0,40
39.0,0,12,0,0,40
40.0,0,12,0,0,40
41.0,0,12,0,0,40
42.0,0,12,0,0,40
43.0,0,12,0,0,40
44.0,0,12,0,0,40
45.0,0,12,0,0,40
46.0,0,12,0,0,40
47.0,0,12,0,0,40
48.0,0,12,0,0,40
49.0,0,12,0,0,40
50.0,0,12,0,0,40
51.0,0,12,0,0,40
52.0,0,12,0,0,40
53.0,0,12,0,0,40
54.0,0,12,0,0,40
55.0,0,12,0,0,40
56.0,0,12,0,0,40
57.0,0,12,0,0,40
58.0,0,12,0,0,40
59.0,0,12,0,0,40
60.0,0,12,0,0,40
61.0,0,12,0,0,40
62.0,0,12,0,0,40
63.0,0,12,0,0,40
64.0,0,12,0,0,40
65.0,0,12,0,0,40
66.0,0,12,0,0,40
67.0,0,12,0,0,40
68.0,0,12,0,0,40
69.0,0,12,0,0,40
70.0,0,12,0,0,40
71.0,0,12,0,0,40
72.0,0,12,0,0,40
73.0,0,12,0,0,40
74.0,0,12,0,0,40
75.0,0,12,0,0,40
76.0,0,12,0,0,40
77.0,0,12,0,0,40
78.0,0,12,0,0,40
79.0,0,12,0,0,40
80.0,0,12,0,0,40
81.0,0,12,0,0,40
82.0,0,12,0,0,40
83.0,0,12,0,0,40
84.0,0,12,0,0,40
85.0,0,12,0,0,40
86.0,0,12,0,0,40
87.0,0,12,0,0,40
88.0,0,12,0,0,40
89.0,0,12,0,0,40
90.0,0,12,0,0,40
91.0,0,12,0,0,40
92.0,0,12,0,0,40
93.0,0,12,0,0,40
94.0,0,12,0,0,40
95.0,0,12,0,0,40
96.0,0,12,0,0,40
97.0,0,12,0,0,40
98.0,0,12,0,0,40
99.0,0,12,0,0,40
100.0,0,12,0,0,40
