time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,234,1,1,0
2.0,2,233,2,1,0
3.0,68,167,68,16,0
4.0,132,103,132,33,0
5.0,156,79,156,38,0
6.0,179,56,179,40,0
7.0,194,41,194,43,0
8.0,203,32,203,45,0
9.0,206,29,206,45,0
10.0,213,21,213,45,1
11.0,216,18,216,45,1
12.0,217,16,217,45,1
13.0,153,14,153,31,16
14.0,90,13,90,14,33
15.0,66,13,66,9,38
16.0,43,13,43,7,40
17.0,28,13,28,4,43
18.0,19,13,19,2,45
19.0,16,13,16,2,45
20.0,8,13,8,1,46
21.0,5,13,5,1,46
22.0,3,13,3,1,46
23.0,1,13,1,0,47
24.0,0,13,0,0,47
25.0,0,13,0,0,47
26.0,0,13,0,0,47
27.0,0,13,0,0,47
28.0,0,13,0,0,47
29.0,0,13,0,0,47
30.0,0,13,0,0,47
31.0,0,13,0,0,47
32.0,0,13,0,0,47
33.0,0,13,0,0,47
34.0,0,13,0,0,47
35.0,0,13,0,0,47
36.0,0,13,0,0,47
37.0,0,13,0,0,47
38.0,0,13,0,0,47
39.0,0,13,0,0,47
40.0,0,13,0,0,47
41.0,0,13,0,0,47
42.0,0,13,0,0,47
43.0,0,13,0,0,47
44.0,0,13,0,0,47
45.0,0,13,0,0,47
46.0,0,13,0,0,47
47.0,0,13,0,0,47
48.0,0,13,0,0,47
49.0,0,13,0,0,47
50.0,0,13,0,0,47
51.0,0,13,0,0,47
52.0,0,13,0,0,47
53.0,0,13,0,0,47
54.0,0,13,0,0,47
55.0,0,13,0,0,47
56.0,0,13,0,0,47
57.0,0,13,0,0,47
58.0,0,13,0,0,47
59.0,0,13,0,0,47
60.0,0,13,0,0,47
61.0,0,13,0,0,47
62.0,0,13,0,0,47
63.0,0,13,0,0,47
64.0,0,13,0,0,47
65.0,0,13,0,0,47
66.0,0,13,0,0,47
67.0,0,13,0,0,47
68.0,0,13,0,0,47
69.0,0,13,0,0,47
70.0,0,13,0,0,47
71.0,0,13,0,0,47
72.0,0,13,0,0,47
73.0,0,13,0,0,47
74.0,0,13,0,0,47
75.0,0,13,0,0,47
76.0,0,13,0,0,47
77.0,0,13,0,0,47
78.0,0,13,0,0,47
79.0,0,13,0,0,47
80.0,0,13,0,0,47
81.0,0,13,0,0,47
82.0,0,13,0,0,47
83.0,0,13,0,0,47
84.0,0,13,0,0,47
85.0,0,13,0,0,47
86.0,0,13,0,0,47
87.0,0,13,0,0,47
88.0,0,13,0,0,47
89.0,0,13,0,0,47
90.0,0,13,0,0,47
91.0,0,13,0,0,47
92.0,0,13,0,0,47
93.0,0,13,0,0,47
94.0,0,13,0,0,47
95.0,0,13,0,0,47
96.0,0,13,0,0,47
97.0,0,13,0,0,47
98.0,0,13,0,0,47
99.0,0,13,0,0,47
100.0,0,13,0,0,47
