time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,2,198,2,0,0
3.0,2,198,2,0,0
4.0,14,186,14,5,0
5.0,26,174,26,6,0
6.0,44,156,44,11,0
7.0,66,134,66,15,0
8.0,81,119,81,17,0
9.0,106,94,106,23,0
10.0,124,75,124,29,0
11.0,141,58,141,31,0
12.0,154,44,154,34,0
13.0,164,34,164,35,0
14.0,162,24,162,33,5
15.0,161,13,161,33,6
16.0,146,10,146,29,11
17.0,127,7,127,26,15
18.0,112,7,112,24,17
19.0,87,7,87,18,23
20.0,68,7,68,12,29
21.0,52,6,52,10,31
22.0,38,6,38,7,34
23.0,29,5,29,6,35
24.0,19,5,19,3,38
25.0,8,5,8,2,39
26.0,5,5,5,1,40
27.0,2,5,2,0,41
28.0,2,5,2,0,41
29.0,2,5,2,0,41
30.0,2,5,2,0,41
31.0,1,5,1,0,41
32.0,1,5,1,0,41
33.0,0,5,0,0,41
34.0,0,5,0,0,41
35.0,0,5,0,0,41
36.0,0,5,0,0,41
37.0,0,5,0,0,41
38.0,0,5,0,0,41
39.0,0,5,0,0,41
40.0,0,5,0,0,41
41.0,0,5,0,0,41
42.0,0,5,0,0,41
43.0,0,5,0,0,41
44.0,0,5,0,0,41
45.0,0,5,0,0,41
46.0,0,5,0,0,41
47.0,0,5,0,0,41
48.0,0,5,0,0,41
49.0,0,5,0,0,41
50.0,0,5,0,0,41
51.0,0,5,0,0,41
52.0,0,5,0,0,41
53.0,0,5,0,0,41
54.0,0,5,0,0,41
55.0,0,5,0,0,41
56.0,0,5,0,0,41
57.0,0,5,0,0,41
58.0,0,5,0,0,41
59.0,0,5,0,0,41
60.0,0,5,0,0,41
61.0,0,5,0,0,41
62.0,0,5,0,0,41
63.0,0,5,0,0,41
64.0,0,5,0,0,41
65.0,0,5,0,0,41
66.0,0,5,0,0,41
67.0,0,5,0,0,41
68.0,0,5,0,0,41
69.0,0,5,0,0,41
70.0,0,5,0,0,41
71.0,0,5,0,0,41
72.0,0,5,0,0,41
73.0,0,5,0,0,41
74.0,0,5,0,0,41
75.0,0,5,0,0,41
76.0,0,5,0,0,41
77.0,0,5,0,0,41
78.0,0,5,0,0,41
79.0,0,5,0,0,41
80.0,0,5,0,0,41
81.0,0,5,0,0,41
82.0,0,5,0,0,41
83.0,0,5,0,0,41
84.0,0,5,0,0,41
85.0,0,5,0,0,41
86.0,0,5,0,0,41
87.0,0,5,0,0,41
88.0,0,5,0,0,41
89.0,0,5,0,0,41
90.0,0,5,0,0,41
91.0,0,5,0,0,41
92.0,0,5,0,0,41
93.0,0,5,0,0,41
94.0,0,5,0,0,41
95.0,0,5,0,0,41
96.0,0,5,0,0,41
97.0,0,5,0,0,41
98.0,0,5,0,0,41
99.0,0,5,0,0,41
100.0,0,5,0,0,41
