time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,1,0
2.0,2,198,2,1,0
3.0,4,196,4,2,0
4.0,7,193,7,3,0
5.0,16,184,16,5,0
6.0,29,171,29,8,0
7.0,49,151,49,10,0
8.0,69,131,69,13,0
9.0,87,113,87,16,0
10.0,112,87,112,17,1
11.0,129,70,129,20,1
12.0,141,57,141,23,1
13.0,149,47,149,25,2
14.0,153,40,153,25,3
15.0,157,27,157,26,5
16.0,149,22,149,23,8
17.0,131,20,131,22,10
18.0,113,18,113,20,13
19.0,95,18,95,17,16
20.0,70,17,70,15,18
21.0,54,16,54,12,21
22.0,42,15,42,9,24
23.0,32,15,32,6,27
24.0,26,14,26,5,28
25.0,13,14,13,2,31
26.0,8,14,8,2,31
27.0,6,14,6,1,32
28.0,5,13,5,0,33
29.0,5,13,5,0,33
30.0,4,13,4,0,33
31.0,3,13,3,0,33
32.0,2,13,2,0,33
33.0,2,13,2,0,33
34.0,1,13,1,0,33
35.0,1,13,1,0,33
36.0,1,13,1,0,33
37.0,1,13,1,0,33
38.0,0,13,0,0,33
39.0,0,13,0,0,33
40.0,0,13,0,0,33
41.0,0,13,0,0,33
42.0,0,13,0,0,33
43.0,0,13,0,0,33
44.0,0,13,0,0,33
45.0,0,13,0,0,33
46.0,0,13,0,0,33
47.0,0,13,0,0,33
48.0,0,13,0,0,33
49.0,0,13,0,0,33
50.0,0,13,0,0,33
51.0,0,13,0,0,33
52.0,0,13,0,0,33
53.0,0,13,0,0,33
54.0,0,13,0,0,33
55.0,0,13,0,0,33
56.0,0,13,0,0,33
57.0,0,13,0,0,33
58.0,0,13,0,0,33
59.0,0,13,0,0,33
60.0,0,13,0,0,33
61.0,0,13,0,0,33
62.0,0,13,0,0,33
63.0,0,13,0,0,33
64.0,0,13,0,0,33
65.0,0,13,0,0,33
66.0,0,13,0,0,33
67.0,0,13,0,0,33
68.0,0,13,0,0,33
69.0,0,13,0,0,33
70.0,0,13,0,0,33
71.0,0,13,0,0,33
72.0,0,13,0,0,33
73.0,0,13,0,0,33
74.0,0,13,0,0,33
75.0,0,13,0,0,33
76.0,0,13,0,0,33
77.0,0,13,0,0,33
78.0,0,13,0,0,33
79.0,0,13,0,0,33
80.0,0,13,0,0,33
81.0,0,13,0,0,33
82.0,0,13,0,0,33
83.0,0,13,0,0,33
84.0,0,13,0,0,33
85.0,0,13,0,0,33
86.0,0,13,0,0,33
87.0,0,13,0,0,33
88.0,0,13,0,0,33
89.0,0,13,0,0,33
90.0,0,13,0,0,33
91.0,0,13,0,0,33
92.0,0,13,0,0,33
93.0,0,13,0,0,33
94.0,0,13,0,0,33
95.0,0,13,0,0,33
96.0,0,13,0,0,33
97.0,0,13,0,0,33
98.0,0,13,0,0,33
99.0,0,13,0,0,33
100.0,0,13,0,0,33
