time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,4,496,4,0,0
2.0,26,474,26,6,0
3.0,56,444,56,12,0
4.0,173,327,173,39,0
5.0,329,171,329,71,0
6.0,434,66,434,83,0
7.0,471,29,471,91,0
8.0,490,10,490,94,0
9.0,493,7,493,94,0
10.0,495,4,495,95,0
11.0,492,4,492,95,0
12.0,478,2,478,95,0
13.0,454,2,454,95,0
14.0,364,2,364,95,0
15.0,240,2,240,95,0
16.0,141,2,141,89,6
17.0,106,2,106,83,12
18.0,63,2,63,56,39
19.0,28,2,28,24,71
20.0,14,2,14,12,83
21.0,6,2,6,4,91
22.0,1,2,1,1,94
23.0,1,2,1,1,94
24.0,0,2,0,0,95
25.0,0,2,0,0,95
26.0,0,2,0,0,95
27.0,0,2,0,0,95
28.0,0,2,0,0,95
29.0,0,2,0,0,95
30.0,0,2,0,0,95
31.0,0,2,0,0,95
32.0,0,2,0,0,95
33.0,0,2,0,0,95
34.0,0,2,0,0,95
35.0,0,2,0,0,95
36.0,0,2,0,0,95
37.0,0,2,0,0,95
38.0,0,2,0,0,95
39.0,0,2,0,0,95
40.0,0,2,0,0,95
41.0,0,2,0,0,95
42.0,0,2,0,0,95
43.0,0,2,0,0,95
44.0,0,2,0,0,95
45.0,0,2,0,0,95
46.0,0,2,0,0,95
47.0,0,2,0,0,95
48.0,0,2,0,0,95
49.0,0,2,0,0,95
50.0,0,2,0,0,95
51.0,0,2,0,0,95
52.0,0,2,0,0,95
53.0,0,2,0,0,95
54.0,0,2,0,0,95
55.0,0,2,0,0,95
56.0,0,2,0,0,95
57.0,0,2,0,0,95
58.0,0,2,0,0,95
59.0,0,2,0,0,95
60.0,0,2,0,0,95
61.0,0,2,0,0,95
62.0,0,2,0,0,95
63.0,0,2,0,0,95
64.0,0,2,0,0,95
65.0,0,2,0,0,95
66.0,0,2,0,0,95
67.0,0,2,0,0,95
68.0,0,2,0,0,95
69.0,0,2,0,0,95
70.0,0,2,0,0,95
71.0,0,2,0,0,95
72.0,0,2,0,0,95
73.0,0,2,0,0,95
74.0,0,2,0,0,95
75.0,0,2,0,0,95
76.0,0,2,0,0,95
77.0,0,2,0,0,95
78.0,0,2,0,0,95
79.0,0,2,0,0,95
80.0,0,2,0,0,95
81.0,0,2,0,0,95
82.0,0,2,0,0,95
83.0,0,2,0,0,95
84.0,0,2,0,0,95
85.0,0,2,0,0,95
86.0,0,2,0,0,95
87.0,0,2,0,0,95
88.0,0,2,0,0,95
89.0,0,2,0,0,95
90.0,0,2,0,0,95
91.0,0,2,0,0,95
92.0,0,2,0,0,95
93.0,0,2,0,0,95
94.0,0,2,0,0,95
95.0,0,2,0,0,95
96.0,0,2,0,0,95
97.0,0,2,0,0,95
98.0,0,2,0,0,95
99.0,0,2,0,0,95
100.0,0,2,0,0,95
