time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3.0,3,197,3,0,0
4.0,3,197,3,0,0
5.0,4,196,4,0,0
6.0,7,193,7,1,0
7.0,11,189,11,1,0
8.0,18,182,18,3,0
9.0,26,174,26,4,0
10.0,34,165,34,6,0
11.0,45,154,45,9,0
12.0,55,144,55,14,0
13.0,69,128,69,17,0
14.0,85,112,85,21,0
15.0,99,97,99,24,0
16.0,111,82,111,27,1
17.0,117,72,117,30,1
18.0,123,59,123,33,3
19.0,125,49,125,33,4
20.0,126,39,126,33,6
21.0,123,31,123,32,9
22.0,118,26,118,31,14
23.0,105,23,105,29,17
24.0,94,18,94,26,21
25.0,81,16,81,24,24
26.0,69,13,69,21,28
27.0,60,12,60,18,31
28.0,49,10,49,14,36
29.0,40,9,40,14,37
30.0,30,9,30,12,39
31.0,22,9,22,10,41
32.0,18,8,18,6,45
33.0,15,8,15,5,46
34.0,10,8,10,4,47
35.0,8,8,8,3,48
36.0,5,8,5,2,49
37.0,4,8,4,2,49
38.0,2,8,2,1,50
39.0,1,8,1,0,51
40.0,1,8,1,0,51
41.0,1,8,1,0,51
42.0,0,8,0,0,51
43.0,0,8,0,0,51
44.0,0,8,0,0,51
45.0,0,8,0,0,51
46.0,0,8,0,0,51
47.0,0,8,0,0,51
48.0,0,8,0,0,51
49.0,0,8,0,0,51
50.0,0,8,0,0,51
51.0,0,8,0,0,51
52.0,0,8,0,0,51
53.0,0,8,0,0,51
54.0,0,8,0,0,51
55.0,0,8,0,0,51
56.0,0,8,0,0,51
57.0,0,8,0,0,51
58.0,0,8,0,0,51
59.0,0,8,0,0,51
60.0,0,8,0,0,51
61.0,0,8,0,0,51
62.0,0,8,0,0,51
63.0,0,8,0,0,51
64.0,0,8,0,0,51
65.0,0,8,0,0,51
66.0,0,8,0,0,51
67.0,0,8,0,0,51
68.0,0,8,0,0,51
69.0,0,8,0,0,51
70.0,0,8,0,0,51
71.0,0,8,0,0,51
72.0,0,8,0,0,51
73.0,0,8,0,0,51
74.0,0,8,0,0,51
75.0,0,8,0,0,51
76.0,0,8,0,0,51
77.0,0,8,0,0,51
78.0,0,8,0,0,51
79.0,0,8,0,0,51
80.0,0,8,0,0,51
81.0,0,8,0,0,51
82.0,0,8,0,0,51
83.0,0,8,0,0,51
84.0,0,8,0,0,51
85.0,0,8,0,0,51
86.0,0,8,0,0,51
87.0,0,8,0,0,51
88.0,0,8,0,0,51
89.0,0,8,0,0,51
90.0,0,8,0,0,51
91.0,0,8,0,0,51
92.0,0,8,0,0,51
93.0,0,8,0,0,51
94.0,0,8,0,0,51
95.0,0,8,0,0,51
96.0,0,8,0,0,51
97.0,0,8,0,0,51
98.0,0,8,0,0,51
99.0,0,8,0,0,51
100.0,0,8,0,0,51
