time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,197,3,0,0
2.0,5,195,5,1,0
3.0,7,193,7,1,0
4.0,10,190,10,3,0
5.0,13,187,13,3,0
6.0,16,184,16,3,0
7.0,23,177,23,5,0
8.0,37,163,37,9,0
9.0,55,145,55,13,0
10.0,81,118,81,22,0
11.0,106,91,106,26,0
12.0,120,75,120,30,1
13.0,134,59,134,33,1
14.0,146,44,146,32,3
15.0,152,35,152,37,3
16.0,155,29,155,39,3
17.0,152,25,152,37,5
18.0,146,17,146,35,9
19.0,132,13,132,31,13
20.0,107,11,107,22,22
21.0,81,10,81,18,26
22.0,66,9,66,14,31
23.0,51,8,51,11,34
24.0,37,7,37,10,35
25.0,30,5,30,5,40
26.0,24,5,24,3,42
27.0,20,5,20,3,42
28.0,12,5,12,1,44
29.0,8,5,8,1,44
30.0,6,5,6,1,44
31.0,5,5,5,1,44
32.0,4,5,4,0,45
33.0,3,5,3,0,45
34.0,2,5,2,0,45
35.0,0,5,0,0,45
36.0,0,5,0,0,45
37.0,0,5,0,0,45
38.0,0,5,0,0,45
39.0,0,5,0,0,45
40.0,0,5,0,0,45
41.0,0,5,0,0,45
42.0,0,5,0,0,45
43.0,0,5,0,0,45
44.0,0,5,0,0,45
45.0,0,5,0,0,45
46.0,0,5,0,0,45
47.0,0,5,0,0,45
48.0,0,5,0,0,45
49.0,0,5,0,0,45
50.0,0,5,0,0,45
51.0,0,5,0,0,45
52.0,0,5,0,0,45
53.0,0,5,0,0,45
54.0,0,5,0,0,45
55.0,0,5,0,0,45
56.0,0,5,0,0,45
57.0,0,5,0,0,45
58.0,0,5,0,0,45
59.0,0,5,0,0,45
60.0,0,5,0,0,45
61.0,0,5,0,0,45
62.0,0,5,0,0,45
63.0,0,5,0,0,45
64.0,0,5,0,0,45
65.0,0,5,0,0,45
66.0,0,5,0,0,45
67.0,0,5,0,0,45
68.0,0,5,0,0,45
69.0,0,5,0,0,45
70.0,0,5,0,0,45
71.0,0,5,0,0,45
72.0,0,5,0,0,45
73.0,0,5,0,0,45
74.0,0,5,0,0,45
75.0,0,5,0,0,45
76.0,0,5,0,0,45
77.0,0,5,0,0,45
78.0,0,5,0,0,45
79.0,0,5,0,0,45
80.0,0,5,0,0,45
81.0,0,5,0,0,45
82.0,0,5,0,0,45
83.0,0,5,0,0,45
84.0,0,5,0,0,45
85.0,0,5,0,0,45
86.0,0,5,0,0,45
87.0,0,5,0,0,45
88.0,0,5,0,0,45
89.0,0,5,0,0,45
90.0,0,5,0,0,45
91.0,0,5,0,0,45
92.0,0,5,0,0,45
93.0,0,5,0,0,45
94.0,0,5,0,0,45
95.0,0,5,0,0,45
96.0,0,5,0,0,45
97.0,0,5,0,0,45
98.0,0,5,0,0,45
99.0,0,5,0,0,45
100.0,0,5,0,0,45
