time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3.0,2,198,2,0,0
4.0,10,190,10,2,0
5.0,14,186,14,4,0
6.0,26,174,26,7,0
7.0,50,150,50,14,0
8.0,72,128,72,19,0
9.0,98,102,98,26,0
10.0,105,94,105,26,0
11.0,132,67,132,33,0
12.0,142,57,142,36,0
13.0,154,44,154,36,0
14.0,155,35,155,35,2
15.0,157,29,157,35,4
16.0,149,25,149,32,7
17.0,131,19,131,28,14
18.0,111,17,111,23,19
19.0,88,14,88,17,26
20.0,82,12,82,17,26
21.0,56,11,56,10,33
22.0,49,8,49,8,36
23.0,38,6,38,9,36
24.0,29,6,29,8,37
25.0,23,6,23,6,39
26.0,19,6,19,6,39
27.0,13,6,13,3,42
28.0,11,6,11,3,42
29.0,8,6,8,2,43
30.0,6,6,6,2,43
31.0,5,6,5,2,43
32.0,2,6,2,1,44
33.0,0,6,0,0,45
34.0,0,6,0,0,45
35.0,0,6,0,0,45
36.0,0,6,0,0,45
37.0,0,6,0,0,45
38.0,0,6,0,0,45
39.0,0,6,0,0,45
40.0,0,6,0,0,45
41.0,0,6,0,0,45
42.0,0,6,0,0,45
43.0,0,6,0,0,45
44.0,0,6,0,0,45
45.0,0,6,0,0,45
46.0,0,6,0,0,45
47.0,0,6,0,0,45
48.0,0,6,0,0,45
49.0,0,6,0,0,45
50.0,0,6,0,0,45
51.0,0,6,0,0,45
52.0,0,6,0,0,45
53.0,0,6,0,0,45
54.0,0,6,0,0,45
55.0,0,6,0,0,45
56.0,0,6,0,0,45
57.0,0,6,0,0,45
58.0,0,6,0,0,45
59.0,0,6,0,0,45
60.0,0,6,0,0,45
61.0,0,6,0,0,45
62.0,0,6,0,0,45
63.0,0,6,0,0,45
64.0,0,6,0,0,45
65.0,0,6,0,0,45
66.0,0,6,0,0,45
67.0,0,6,0,0,45
68.0,0,6,0,0,45
69.0,0,6,0,0,45
70.0,0,6,0,0,45
71.0,0,6,0,0,45
72.0,0,6,0,0,45
73.0,0,6,0,0,45
74.0,0,6,0,0,45
75.0,0,6,0,0,45
76.0,0,6,0,0,45
77.0,0,6,0,0,45
78.0,0,6,0,0,45
79.0,0,6,0,0,45
80.0,0,6,0,0,45
81.0,0,6,0,0,45
82.0,0,6,0,0,45
83.0,0,6,0,0,45
84.0,0,6,0,0,45
85.0,0,6,0,0,45
86.0,0,6,0,0,45
87.0,0,6,0,0,45
88.0,0,6,0,0,45
89.0,0,6,0,0,45
90.0,0,6,0,0,45
91.0,0,6,0,0,45
92.0,0,6,0,0,45
93.0,0,6,0,0,45
94.0,0,6,0,0,45
95.0,0,6,0,0,45
96.0,0,6,0,0,45
97.0,0,6,0,0,45
98.0,0,6,0,0,45
99.0,0,6,0,0,45
100.0,0,6,0,0,45
