time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3.0,5,195,5,0,0
4.0,14,186,14,1,0
5.0,33,167,33,6,0
6.0,53,147,53,13,0
7.0,80,120,80,20,0
8.0,102,98,102,24,0
9.0,123,77,123,29,0
10.0,143,56,143,35,0
11.0,154,45,154,39,0
12.0,166,33,166,40,0
13.0,172,23,172,40,0
14.0,168,18,168,40,1
15.0,152,15,152,36,6
16.0,133,14,133,29,13
17.0,110,10,110,22,20
18.0,88,10,88,18,24
19.0,68,9,68,13,29
20.0,47,9,47,7,35
21.0,36,9,36,3,39
22.0,24,9,24,2,40
23.0,14,9,14,2,40
24.0,9,9,9,1,41
25.0,7,8,7,0,42
26.0,6,8,6,0,42
27.0,2,8,2,0,42
28.0,2,8,2,0,42
29.0,1,8,1,0,42
30.0,1,8,1,0,42
31.0,1,8,1,0,42
32.0,1,8,1,0,42
33.0,1,8,1,0,42
34.0,1,8,1,0,42
35.0,0,8,0,0,42
36.0,0,8,0,0,42
37.0,0,8,0,0,42
38.0,0,8,0,0,42
39.0,0,8,0,0,42
40.0,0,8,0,0,42
41.0,0,8,0,0,42
42.0,0,8,0,0,42
43.0,0,8,0,0,42
44.0,0,8,0,0,42
45.0,0,8,0,0,42
46.0,0,8,0,0,42
47.0,0,8,0,0,42
48.0,0,8,0,0,42
49.0,0,8,0,0,42
50.0,0,8,0,0,42
51.0,0,8,0,0,42
52.0,0,8,0,0,42
53.0,0,8,0,0,42
54.0,0,8,0,0,42
55.0,0,8,0,0,42
56.0,0,8,0,0,42
57.0,0,8,0,0,42
58.0,0,8,0,0,42
59.0,0,8,0,0,42
60.0,0,8,0,0,42
61.0,0,8,0,0,42
62.0,0,8,0,0,42
63.0,0,8,0,0,42
64.0,0,8,0,0,42
65.0,0,8,0,0,42
66.0,0,8,0,0,42
67.0,0,8,0,0,42
68.0,0,8,0,0,42
69.0,0,8,0,0,42
70.0,0,8,0,0,42
71.0,0,8,0,0,42
72.0,0,8,0,0,42
73.0,0,8,0,0,42
74.0,0,8,0,0,42
75.0,0,8,0,0,42
76.0,0,8,0,0,42
77.0,0,8,0,0,42
78.0,0,8,0,0,42
79.0,0,8,0,0,42
80.0,0,8,0,0,42
81.0,0,8,0,0,42
82.0,0,8,0,0,42
83.0,0,8,0,0,42
84.0,0,8,0,0,42
85.0,0,8,0,0,42
86.0,0,8,0,0,42
87.0,0,8,0,0,42
88.0,0,8,0,0,42
89.0,0,8,0,0,42
90.0,0,8,0,0,42
91.0,0,8,0,0,42
92.0,0,8,0,0,42
93.0,0,8,0,0,42
94.0,0,8,0,0,42
95.0,0,8,0,0,42
96.0,0,8,0,0,42
97.0,0,8,0,0,42
98.0,0,8,0,0,42
99.0,0,8,0,0,42
100.0,0,8,0,0,42
