time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,1,0
2.0,2,198,2,1,0
3.0,2,198,2,1,0
4.0,10,190,10,2,0
5.0,21,179,21,3,0
6.0,36,164,36,8,0
7.0,50,150,50,13,0
8.0,71,129,71,18,0
9.0,86,114,86,20,0
10.0,113,86,113,24,1
11.0,128,71,128,26,1
12.0,146,52,146,27,1
13.0,160,38,160,32,1
14.0,164,26,164,33,2
15.0,157,22,157,34,3
16.0,147,17,147,30,8
17.0,139,11,139,27,13
18.0,120,9,120,23,18
19.0,106,8,106,21,20
20.0,78,8,78,16,25
21.0,64,7,64,14,27
22.0,45,7,45,13,28
23.0,31,7,31,8,33
24.0,19,7,19,6,35
25.0,15,7,15,4,37
26.0,10,7,10,3,38
27.0,4,7,4,1,40
28.0,2,7,2,0,41
29.0,1,7,1,0,41
30.0,1,7,1,0,41
31.0,0,7,0,0,41
32.0,0,7,0,0,41
33.0,0,7,0,0,41
34.0,0,7,0,0,41
35.0,0,7,0,0,41
36.0,0,7,0,0,41
37.0,0,7,0,0,41
38.0,0,7,0,0,41
39.0,0,7,0,0,41
40.0,0,7,0,0,41
41.0,0,7,0,0,41
42.0,0,7,0,0,41
43.0,0,7,0,0,41
44.0,0,7,0,0,41
45.0,0,7,0,0,41
46.0,0,7,0,0,41
47.0,0,7,0,0,41
48.0,0,7,0,0,41
49.0,0,7,0,0,41
50.0,0,7,0,0,41
51.0,0,7,0,0,41
52.0,0,7,0,0,41
53.0,0,7,0,0,41
54.0,0,7,0,0,41
55.0,0,7,0,0,41
56.0,0,7,0,0,41
57.0,0,7,0,0,41
58.0,0,7,0,0,41
59.0,0,7,0,0,41
60.0,0,7,0,0,41
61.0,0,7,0,0,41
62.0,0,7,0,0,41
63.0,0,7,0,0,41
64.0,0,7,0,0,41
65.0,0,7,0,0,41
66.0,0,7,0,0,41
67.0,0,7,0,0,41
68.0,0,7,0,0,41
69.0,0,7,0,0,41
70.0,0,7,0,0,41
71.0,0,7,0,0,41
72.0,0,7,0,0,41
73.0,0,7,0,0,41
74.0,0,7,0,0,41
75.0,0,7,0,0,41
76.0,0,7,0,0,41
77.0,0,7,0,0,41
78.0,0,7,0,0,41
79.0,0,7,0,0,41
80.0,0,7,0,0,41
81.0,0,7,0,0,41
82.0,0,7,0,0,41
83.0,0,7,0,0,41
84.0,0,7,0,0,41
85.0,0,7,0,0,41
86.0,0,7,0,0,41
87.0,0,7,0,0,41
88.0,0,7,0,0,41
89.0,0,7,0,0,41
90.0,0,7,0,0,41
91.0,0,7,0,0,41
92.0,0,7,0,0,41
93.0,0,7,0,0,41
94.0,0,7,0,0,41
95.0,0,7,0,0,41
96.0,0,7,0,0,41
97.0,0,7,0,0,41
98.0,0,7,0,0,41
99.0,0,7,0,0,41
100.0,0,7,0,0,41
