time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,0,0
2.0,3,197,3,0,0
3.0,4,196,4,1,0
4.0,8,192,8,2,0
5.0,12,188,12,3,0
6.0,14,186,14,4,0
7.0,29,171,29,10,0
8.0,41,159,41,12,0
9.0,64,136,64,20,0
10.0,82,117,82,24,0
11.0,110,88,110,31,0
12.0,125,72,125,36,0
13.0,146,50,146,40,1
14.0,153,39,153,42,2
15.0,155,33,155,44,3
16.0,163,23,163,48,4
17.0,157,14,157,44,10
18.0,149,10,149,44,12
19.0,129,7,129,37,20
20.0,113,4,113,35,24
21.0,84,4,84,28,31
22.0,68,4,68,23,36
23.0,47,3,47,18,41
24.0,36,3,36,15,44
25.0,31,2,31,12,47
26.0,21,2,21,7,52
27.0,12,2,12,5,54
28.0,8,2,8,3,56
29.0,5,2,5,2,57
30.0,2,2,2,0,59
31.0,2,2,2,0,59
32.0,2,2,2,0,59
33.0,1,2,1,0,59
34.0,1,2,1,0,59
35.0,0,2,0,0,59
36.0,0,2,0,0,59
37.0,0,2,0,0,59
38.0,0,2,0,0,59
39.0,0,2,0,0,59
40.0,0,2,0,0,59
41.0,0,2,0,0,59
42.0,0,2,0,0,59
43.0,0,2,0,0,59
44.0,0,2,0,0,59
45.0,0,2,0,0,59
46.0,0,2,0,0,59
47.0,0,2,0,0,59
48.0,0,2,0,0,59
49.0,0,2,0,0,59
50.0,0,2,0,0,59
51.0,0,2,0,0,59
52.0,0,2,0,0,59
53.0,0,2,0,0,59
54.0,0,2,0,0,59
55.0,0,2,0,0,59
56.0,0,2,0,0,59
57.0,0,2,0,0,59
58.0,0,2,0,0,59
59.0,0,2,0,0,59
60.0,0,2,0,0,59
61.0,0,2,0,0,59
62.0,0,2,0,0,59
63.0,0,2,0,0,59
64.0,0,2,0,0,59
65.0,0,2,0,0,59
66.0,0,2,0,0,59
67.0,0,2,0,0,59
68.0,0,2,0,0,59
69.0,0,2,0,0,59
70.0,0,2,0,0,59
71.0,0,2,0,0,59
72.0,0,2,0,0,59
73.0,0,2,0,0,59
74.0,0,2,0,0,59
75.0,0,2,0,0,59
76.0,0,2,0,0,59
77.0,0,2,0,0,59
78.0,0,2,0,0,59
79.0,0,2,0,0,59
80.0,0,2,0,0,59
81.0,0,2,0,0,59
82.0,0,2,0,0,59
83.0,0,2,0,0,59
84.0,0,2,0,0,59
85.0,0,2,0,0,59
86.0,0,2,0,0,59
87.0,0,2,0,0,59
88.0,0,2,0,0,59
89.0,0,2,0,0,59
90.0,0,2,0,0,59
91.0,0,2,0,0,59
92.0,0,2,0,0,59
93.0,0,2,0,0,59
94.0,0,2,0,0,59
95.0,0,2,0,0,59
96.0,0,2,0,0,59
97.0,0,2,0,0,59
98.0,0,2,0,0,59
99.0,0,2,0,0,59
100.0,0,2,0,0,59
