time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,197,3,0,0
2.0,6,194,6,1,0
3.0,11,189,11,1,0
4.0,19,181,19,2,0
5.0,28,172,28,3,0
6.0,44,156,44,4,0
7.0,54,146,54,6,0
8.0,79,121,79,8,0
9.0,91,109,91,11,0
10.0,106,93,106,18,0
11.0,125,72,125,24,0
12.0,134,60,134,26,1
13.0,140,49,140,28,1
14.0,140,41,140,28,2
15.0,139,33,139,30,3
16.0,125,31,125,29,4
17.0,125,21,125,29,6
18.0,105,16,105,29,8
19.0,94,15,94,26,11
20.0,80,13,80,20,18
21.0,62,10,62,15,24
22.0,51,9,51,12,27
23.0,41,8,41,10,29
24.0,34,7,34,9,30
25.0,26,7,26,6,33
26.0,25,6,25,6,33
27.0,16,5,16,5,35
28.0,11,5,11,3,37
29.0,10,5,10,3,37
30.0,8,5,8,2,38
31.0,5,5,5,1,39
32.0,4,5,4,1,39
33.0,3,5,3,1,39
34.0,2,5,2,1,39
35.0,2,5,2,1,39
36.0,1,5,1,1,39
37.0,0,5,0,0,40
38.0,0,5,0,0,40
39.0,0,5,0,0,40
40.0,0,5,0,0,40
41.0,0,5,0,0,40
42.0,0,5,0,0,40
43.0,0,5,0,0,40
44.0,0,5,0,0,40
45.0,0,5,0,0,40
46.0,0,5,0,0,40
47.0,0,5,0,0,40
48.0,0,5,0,0,40
49.0,0,5,0,0,40
50.0,0,5,0,0,40
51.0,0,5,0,0,40
52.0,0,5,0,0,40
53.0,0,5,0,0,40
54.0,0,5,0,0,40
55.0,0,5,0,0,40
56.0,0,5,0,0,40
57.0,0,5,0,0,40
58.0,0,5,0,0,40
59.0,0,5,0,0,40
60.0,0,5,0,0,40
61.0,0,5,0,0,40
62.0,0,5,0,0,40
63.0,0,5,0,0,40
64.0,0,5,0,0,40
65.0,0,5,0,0,40
66.0,0,5,0,0,40
67.0,0,5,0,0,40
68.0,0,5,0,0,40
69.0,0,5,0,0,40
70.0,0,5,0,0,40
71.0,0,5,0,0,40
72.0,0,5,0,0,40
73.0,0,5,0,0,40
74.0,0,5,0,0,40
75.0,0,5,0,0,40
76.0,0,5,0,0,40
77.0,0,5,0,0,40
78.0,0,5,0,0,40
79.0,0,5,0,0,40
80.0,0,5,0,0,40
81.0,0,5,0,0,40
82.0,0,5,0,0,40
83.0,0,5,0,0,40
84.0,0,5,0,0,40
85.0,0,5,0,0,40
86.0,0,5,0,0,40
87.0,0,5,0,0,40
88.0,0,5,0,0,40
89.0,0,5,0,0,40
90.0,0,5,0,0,40
91.0,0,5,0,0,40
92.0,0,5,0,0,40
93.0,0,5,0,0,40
94.0,0,5,0,0,40
95.0,0,5,0,0,40
96.0,0,5,0,0,40
97.0,0,5,0,0,40
98.0,0,5,0,0,40
99.0,0,5,0,0,40
100.0,0,5,0,0,40
