time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4,1,199,1,0,0
5,1,199,1,0,0
6,1,199,1,0,0
7,1,199,1,0,0
8,1,199,1,0,0
9.0,2,198,2,0,0
10.0,2,197,2,0,0
11.0,4,195,4,1,0
12.0,6,193,6,1,0
13.0,9,190,9,3,0
14.0,13,186,13,3,0
15.0,19,180,19,5,0
16.0,25,174,25,5,0
17.0,35,164,35,11,0
18.0,48,151,48,12,0
19.0,65,133,65,17,0
20.0,74,123,74,18,0
21.0,88,107,88,19,1
22.0,103,90,103,21,1
23.0,114,76,114,22,3
24.0,130,56,130,26,3
25.0,134,46,134,24,5
26.0,139,35,139,26,5
27.0,135,29,135,22,11
28.0,128,23,128,21,12
29.0,114,19,114,19,17
30.0,108,15,108,18,18
31.0,94,13,94,16,20
32.0,78,12,78,15,22
33.0,65,11,65,13,25
34.0,47,9,47,9,29
35.0,37,9,37,9,29
36.0,26,9,26,7,31
37.0,21,8,21,5,33
38.0,15,8,15,5,33
39.0,12,7,12,3,36
40.0,8,7,8,3,36
41.0,6,7,6,3,36
42.0,5,7,5,2,37
43.0,4,7,4,1,38
44.0,2,7,2,1,38
45.0,2,7,2,1,38
46.0,2,7,2,1,38
47.0,1,7,1,1,38
48.0,1,7,1,1,38
49.0,0,7,0,0,39
50.0,0,7,0,0,39
51.0,0,7,0,0,39
52.0,0,7,0,0,39
53.0,0,7,0,0,39
54.0,0,7,0,0,39
55.0,0,7,0,0,39
56.0,0,7,0,0,39
57.0,0,7,0,0,39
58.0,0,7,0,0,39
59.0,0,7,0,0,39
60.0,0,7,0,0,39
61.0,0,7,0,0,39
62.0,0,7,0,0,39
63.0,0,7,0,0,39
64.0,0,7,0,0,39
65.0,0,7,0,0,39
66.0,0,7,0,0,39
67.0,0,7,0,0,39
68.0,0,7,0,0,39
69.0,0,7,0,0,39
70.0,0,7,0,0,39
71.0,0,7,0,0,39
72.0,0,7,0,0,39
73.0,0,7,0,0,39
74.0,0,7,0,0,39
75.0,0,7,0,0,39
76.0,0,7,0,0,39
77.0,0,7,0,0,39
78.0,0,7,0,0,39
79.0,0,7,0,0,39
80.0,0,7,0,0,39
81.0,0,7,0,0,39
82.0,0,7,0,0,39
83.0,0,7,0,0,39
84.0,0,7,0,0,39
85.0,0,7,0,0,39
86.0,0,7,0,0,39
87.0,0,7,0,0,39
88.0,0,7,0,0,39
89.0,0,7,0,0,39
90.0,0,7,0,0,39
91.0,0,7,0,0,39
92.0,0,7,0,0,39
93.0,0,7,0,0,39
94.0,0,7,0,0,39
95.0,0,7,0,0,39
96.0,0,7,0,0,39
97.0,0,7,0,0,39
98.0,0,7,0,0,39
99.0,0,7,0,0,39
100.0,0,7,0,0,39
