time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,2,198,2,0,0
3.0,4,196,4,1,0
4.0,6,194,6,1,0
5.0,6,194,6,1,0
6.0,6,194,6,1,0
7.0,6,194,6,1,0
8.0,6,194,6,1,0
9.0,7,193,7,1,0
10.0,9,190,9,2,0
11.0,16,183,16,4,0
12.0,30,168,30,7,0
13.0,39,157,39,7,1
14.0,57,137,57,8,1
15.0,83,111,83,16,1
16.0,99,95,99,20,1
17.0,115,79,115,22,1
18.0,129,65,129,24,1
19.0,142,51,142,27,1
20.0,154,36,154,30,2
21.0,160,23,160,30,4
22.0,150,18,150,29,7
23.0,144,13,144,30,8
24.0,125,12,125,29,9
25.0,99,12,99,21,17
26.0,84,11,84,18,21
27.0,70,9,70,18,23
28.0,56,9,56,16,25
29.0,42,9,42,13,28
30.0,28,8,28,10,32
31.0,15,8,15,8,34
32.0,10,8,10,6,36
33.0,6,7,6,5,38
34.0,5,7,5,5,38
35.0,5,7,5,5,38
36.0,4,7,4,4,39
37.0,3,6,3,3,41
38.0,3,6,3,3,41
39.0,3,6,3,3,41
40.0,2,6,2,2,42
41.0,2,6,2,2,42
42.0,2,6,2,2,42
43.0,1,6,1,1,43
44.0,1,6,1,1,43
45.0,1,6,1,1,43
46.0,1,6,1,1,43
47.0,0,6,0,0,44
48.0,0,6,0,0,44
49.0,0,6,0,0,44
50.0,0,6,0,0,44
51.0,0,6,0,0,44
52.0,0,6,0,0,44
53.0,0,6,0,0,44
54.0,0,6,0,0,44
55.0,0,6,0,0,44
56.0,0,6,0,0,44
57.0,0,6,0,0,44
58.0,0,6,0,0,44
59.0,0,6,0,0,44
60.0,0,6,0,0,44
61.0,0,6,0,0,44
62.0,0,6,0,0,44
63.0,0,6,0,0,44
64.0,0,6,0,0,44
65.0,0,6,0,0,44
66.0,0,6,0,0,44
67.0,0,6,0,0,44
68.0,0,6,0,0,44
69.0,0,6,0,0,44
70.0,0,6,0,0,44
71.0,0,6,0,0,44
72.0,0,6,0,0,44
73.0,0,6,0,0,44
74.0,0,6,0,0,44
75.0,0,6,0,0,44
76.0,0,6,0,0,44
77.0,0,6,0,0,44
78.0,0,6,0,0,44
79.0,0,6,0,0,44
80.0,0,6,0,0,44
81.0,0,6,0,0,44
82.0,0,6,0,0,44
83.0,0,6,0,0,44
84.0,0,6,0,0,44
85.0,0,6,0,0,44
86.0,0,6,0,0,44
87.0,0,6,0,0,44
88.0,0,6,0,0,44
89.0,0,6,0,0,44
90.0,0,6,0,0,44
91.0,0,6,0,0,44
92.0,0,6,0,0,44
93.0,0,6,0,0,44
94.0,0,6,0,0,44
95.0,0,6,0,0,44
96.0,0,6,0,0,44
97.0,0,6,0,0,44
98.0,0,6,0,0,44
99.0,0,6,0,0,44
100.0,0,6,0,0,44
