time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,4,196,4,0,0
3.0,10,190,10,1,0
4.0,17,183,17,3,0
5.0,20,180,20,4,0
6.0,29,171,29,6,0
7.0,44,156,44,10,0
8.0,56,144,56,13,0
9.0,84,116,84,21,0
10.0,102,97,102,23,0
11.0,123,76,123,25,0
12.0,137,59,137,29,0
13.0,143,47,143,30,1
14.0,148,35,148,33,3
15.0,153,27,153,34,4
16.0,149,22,149,34,6
17.0,138,18,138,30,10
18.0,126,18,126,27,13
19.0,101,15,101,20,21
20.0,84,13,84,18,23
21.0,63,13,63,16,25
22.0,47,12,47,13,29
23.0,35,12,35,11,31
24.0,24,11,24,6,36
25.0,16,11,16,4,38
26.0,11,11,11,2,40
27.0,7,11,7,2,40
28.0,7,11,7,2,40
29.0,4,11,4,1,41
30.0,2,11,2,1,41
31.0,2,11,2,1,41
32.0,1,11,1,0,42
33.0,1,11,1,0,42
34.0,0,11,0,0,42
35.0,0,11,0,0,42
36.0,0,11,0,0,42
37.0,0,11,0,0,42
38.0,0,11,0,0,42
39.0,0,11,0,0,42
40.0,0,11,0,0,42
41.0,0,11,0,0,42
42.0,0,11,0,0,42
43.0,0,11,0,0,42
44.0,0,11,0,0,42
45.0,0,11,0,0,42
46.0,0,11,0,0,42
47.0,0,11,0,0,42
48.0,0,11,0,0,42
49.0,0,11,0,0,42
50.0,0,11,0,0,42
51.0,0,11,0,0,42
52.0,0,11,0,0,42
53.0,0,11,0,0,42
54.0,0,11,0,0,42
55.0,0,11,0,0,42
56.0,0,11,0,0,42
57.0,0,11,0,0,42
58.0,0,11,0,0,42
59.0,0,11,0,0,42
60.0,0,11,0,0,42
61.0,0,11,0,0,42
62.0,0,11,0,0,42
63.0,0,11,0,0,42
64.0,0,11,0,0,42
65.0,0,11,0,0,42
66.0,0,11,0,0,42
67.0,0,11,0,0,42
68.0,0,11,0,0,42
69.0,0,11,0,0,42
70.0,0,11,0,0,42
71.0,0,11,0,0,42
72.0,0,11,0,0,42
73.0,0,11,0,0,42
74.0,0,11,0,0,42
75.0,0,11,0,0,42
76.0,0,11,0,0,42
77.0,0,11,0,0,42
78.0,0,11,0,0,42
79.0,0,11,0,0,42
80.0,0,11,0,0,42
81.0,0,11,0,0,42
82.0,0,11,0,0,42
83.0,0,11,0,0,42
84.0,0,11,0,0,42
85.0,0,11,0,0,42
86.0,0,11,0,0,42
87.0,0,11,0,0,42
88.0,0,11,0,0,42
89.0,0,11,0,0,42
90.0,0,11,0,0,42
91.0,0,11,0,0,42
92.0,0,11,0,0,42
93.0,0,11,0,0,42
94.0,0,11,0,0,42
95.0,0,11,0,0,42
96.0,0,11,0,0,42
97.0,0,11,0,0,42
98.0,0,11,0,0,42
99.0,0,11,0,0,42
100.0,0,11,0,0,42
