time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,0,0
2.0,6,194,6,3,0
3.0,10,190,10,3,0
4.0,21,179,21,5,0
5.0,46,154,46,13,0
6.0,62,138,62,18,0
7.0,84,116,84,23,0
8.0,105,95,105,29,0
9.0,120,80,120,34,0
10.0,133,66,133,38,0
11.0,145,53,145,41,0
12.0,152,42,152,40,3
13.0,158,32,158,42,3
14.0,151,28,151,41,5
15.0,130,24,130,34,13
16.0,117,21,117,30,18
17.0,99,17,99,25,23
18.0,79,16,79,20,29
19.0,65,15,65,15,34
20.0,52,14,52,11,38
21.0,39,14,39,8,41
22.0,28,14,28,6,43
23.0,19,13,19,4,45
24.0,16,12,16,3,46
25.0,12,12,12,2,47
26.0,9,12,9,1,48
27.0,5,12,5,1,48
28.0,4,12,4,0,49
29.0,3,12,3,0,49
30.0,2,12,2,0,49
31.0,2,12,2,0,49
32.0,2,12,2,0,49
33.0,1,12,1,0,49
34.0,0,12,0,0,49
35.0,0,12,0,0,49
36.0,0,12,0,0,49
37.0,0,12,0,0,49
38.0,0,12,0,0,49
39.0,0,12,0,0,49
40.0,0,12,0,0,49
41.0,0,12,0,0,49
42.0,0,12,0,0,49
43.0,0,12,0,0,49
44.0,0,12,0,0,49
45.0,0,12,0,0,49
46.0,0,12,0,0,49
47.0,0,12,0,0,49
48.0,0,12,0,0,49
49.0,0,12,0,0,49
50.0,0,12,0,0,49
51.0,0,12,0,0,49
52.0,0,12,0,0,49
53.0,0,12,0,0,49
54.0,0,12,0,0,49
55.0,0,12,0,0,49
56.0,0,12,0,0,49
57.0,0,12,0,0,49
58.0,0,12,0,0,49
59.0,0,12,0,0,49
60.0,0,12,0,0,49
61.0,0,12,0,0,49
62.0,0,12,0,0,49
63.0,0,12,0,0,49
64.0,0,12,0,0,49
65.0,0,12,0,0,49
66.0,0,12,0,0,49
67.0,0,12,0,0,49
68.0,0,12,0,0,49
69.0,0,12,0,0,49
70.0,0,12,0,0,49
71.0,0,12,0,0,49
72.0,0,12,0,0,49
73.0,0,12,0,0,49
74.0,0,12,0,0,49
75.0,0,12,0,0,49
76.0,0,12,0,0,49
77.0,0,12,0,0,49
78.0,0,12,0,0,49
79.0,0,12,0,0,49
80.0,0,12,0,0,49
81.0,0,12,0,0,49
82.0,0,12,0,0,49
83.0,0,12,0,0,49
84.0,0,12,0,0,49
85.0,0,12,0,0,49
86.0,0,12,0,0,49
87.0,0,12,0,0,49
88.0,0,12,0,0,49
89.0,0,12,0,0,49
90.0,0,12,0,0,49
91.0,0,12,0,0,49
92.0,0,12,0,0,49
93.0,0,12,0,0,49
94.0,0,12,0,0,49
95.0,0,12,0,0,49
96.0,0,12,0,0,49
97.0,0,12,0,0,49
98.0,0,12,0,0,49
99.0,0,12,0,0,49
100.0,0,12,0,0,49
