time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,98,2,1,0
2.0,3,97,3,1,0
3.0,4,96,4,1,0
4.0,7,93,7,2,0
5.0,12,88,12,3,0
6.0,20,80,20,5,0
7.0,32,68,32,7,0
8.0,39,61,39,8,0
9.0,51,49,51,11,0
10.0,57,42,57,13,1
11.0,69,29,69,15,1
12.0,74,23,74,16,1
13.0,74,22,74,17,1
14.0,79,14,79,19,2
15.0,79,9,79,18,3
16.0,74,6,74,16,5
17.0,63,5,63,15,7
18.0,56,5,56,14,8
19.0,45,4,45,11,11
20.0,38,4,38,8,14
21.0,25,4,25,6,16
22.0,19,4,19,5,17
23.0,18,4,18,4,18
24.0,10,4,10,1,21
25.0,6,3,6,1,21
26.0,3,3,3,1,21
27.0,2,3,2,0,22
28.0,2,3,2,0,22
29.0,1,3,1,0,22
30.0,1,3,1,0,22
31.0,1,3,1,0,22
32.0,1,3,1,0,22
33.0,1,3,1,0,22
34.0,1,3,1,0,22
35.0,0,3,0,0,22
36.0,0,3,0,0,22
37.0,0,3,0,0,22
38.0,0,3,0,0,22
39.0,0,3,0,0,22
40.0,0,3,0,0,22
41.0,0,3,0,0,22
42.0,0,3,0,0,22
43.0,0,3,0,0,22
44.0,0,3,0,0,22
45.0,0,3,0,0,22
46.0,0,3,0,0,22
47.0,0,3,0,0,22
48.0,0,3,0,0,22
49.0,0,3,0,0,22
50.0,0,3,0,0,22
51.0,0,3,0,0,22
52.0,0,3,0,0,22
53.0,0,3,0,0,22
54.0,0,3,0,0,22
55.0,0,3,0,0,22
56.0,0,3,0,0,22
57.0,0,3,0,0,22
58.0,0,3,0,0,22
59.0,0,3,0,0,22
60.0,0,3,0,0,22
61.0,0,3,0,0,22
62.0,0,3,0,0,22
63.0,0,3,0,0,22
64.0,0,3,0,0,22
65.0,0,3,0,0,22
66.0,0,3,0,0,22
67.0,0,3,0,0,22
68.0,0,3,0,0,22
69.0,0,3,0,0,22
70.0,0,3,0,0,22
71.0,0,3,0,0,22
72.0,0,3,0,0,22
73.0,0,3,0,0,22
74.0,0,3,0,0,22
75.0,0,3,0,0,22
76.0,0,3,0,0,22
77.0,0,3,0,0,22
78.0,0,3,0,0,22
79.0,0,3,0,0,22
80.0,0,3,0,0,22
81.0,0,3,0,0,22
82.0,0,3,0,0,22
83.0,0,3,0,0,22
84.0,0,3,0,0,22
85.0,0,3,0,0,22
86.0,0,3,0,0,22
87.0,0,3,0,0,22
88.0,0,3,0,0,22
89.0,0,3,0,0,22
90.0,0,3,0,0,22
91.0,0,3,0,0,22
92.0,0,3,0,0,22
93.0,0,3,0,0,22
94.0,0,3,0,0,22
95.0,0,3,0,0,22
96.0,0,3,0,0,22
97.0,0,3,0,0,22
98.0,0,3,0,0,22
99.0,0,3,0,0,22
100.0,0,3,0,0,22
