time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,416,9584,416,86,0
2.0,8776,1224,8776,1880,0
3.0,9992,8,9992,2127,0
4.0,10000,0,10000,2128,0
5.0,10000,0,10000,2128,0
6.0,10000,0,10000,2128,0
7.0,10000,0,10000,2128,0
8.0,10000,0,10000,2128,0
9.0,10000,0,10000,2128,0
10.0,9999,0,9999,2128,0
11.0,9670,0,9670,2128,0
12.0,3104,0,3104,2128,0
13.0,2135,0,2135,2128,0
14.0,2128,0,2128,2128,0
15.0,2042,0,2042,2042,86
16.0,248,0,248,248,1880
17.0,1,0,1,1,2127
18.0,0,0,0,0,2128
19.0,0,0,0,0,2128
20.0,0,0,0,0,2128
21.0,0,0,0,0,2128
22.0,0,0,0,0,2128
23.0,0,0,0,0,2128
24.0,0,0,0,0,2128
25.0,0,0,0,0,2128
26.0,0,0,0,0,2128
27.0,0,0,0,0,2128
28.0,0,0,0,0,2128
29.0,0,0,0,0,2128
30.0,0,0,0,0,2128
31.0,0,0,0,0,2128
32.0,0,0,0,0,2128
33.0,0,0,0,0,2128
34.0,0,0,0,0,2128
35.0,0,0,0,0,2128
36.0,0,0,0,0,2128
37.0,0,0,0,0,2128
38.0,0,0,0,0,2128
39.0,0,0,0,0,2128
40.0,0,0,0,0,2128
41.0,0,0,0,0,2128
42.0,0,0,0,0,2128
43.0,0,0,0,0,2128
44.0,0,0,0,0,2128
45.0,0,0,0,0,2128
46.0,0,0,0,0,2128
47.0,0,0,0,0,2128
48.0,0,0,0,0,2128
49.0,0,0,0,0,2128
50.0,0,0,0,0,2128
51.0,0,0,0,0,2128
52.0,0,0,0,0,2128
53.0,0,0,0,0,2128
54.0,0,0,0,0,2128
55.0,0,0,0,0,2128
56.0,0,0,0,0,2128
57.0,0,0,0,0,2128
58.0,0,0,0,0,2128
59.0,0,0,0,0,2128
60.0,0,0,0,0,2128
61.0,0,0,0,0,2128
62.0,0,0,0,0,2128
63.0,0,0,0,0,2128
64.0,0,0,0,0,2128
65.0,0,0,0,0,2128
66.0,0,0,0,0,2128
67.0,0,0,0,0,2128
68.0,0,0,0,0,2128
69.0,0,0,0,0,2128
70.0,0,0,0,0,2128
71.0,0,0,0,0,2128
72.0,0,0,0,0,2128
73.0,0,0,0,0,2128
74.0,0,0,0,0,2128
75.0,0,0,0,0,2128
76.0,0,0,0,0,2128
77.0,0,0,0,0,2128
78.0,0,0,0,0,2128
79.0,0,0,0,0,2128
80.0,0,0,0,0,2128
81.0,0,0,0,0,2128
82.0,0,0,0,0,2128
83.0,0,0,0,0,2128
84.0,0,0,0,0,2128
85.0,0,0,0,0,2128
86.0,0,0,0,0,2128
87.0,0,0,0,0,2128
88.0,0,0,0,0,2128
89.0,0,0,0,0,2128
90.0,0,0,0,0,2128
91.0,0,0,0,0,2128
92.0,0,0,0,0,2128
93.0,0,0,0,0,2128
94.0,0,0,0,0,2128
95.0,0,0,0,0,2128
96.0,0,0,0,0,2128
97.0,0,0,0,0,2128
98.0,0,0,0,0,2128
99.0,0,0,0,0,2128
100.0,0,0,0,0,2128
