time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,231,9769,231,51,0
2.0,7600,2400,7600,1713,0
3.0,9976,24,9976,2262,0
4.0,10000,0,10000,2264,0
5.0,10000,0,10000,2264,0
6.0,10000,0,10000,2264,0
7.0,10000,0,10000,2264,0
8.0,10000,0,10000,2264,0
9.0,10000,0,10000,2264,0
10.0,9999,0,9999,2264,0
11.0,9820,0,9820,2264,0
12.0,4113,0,4113,2264,0
13.0,2286,0,2286,2264,0
14.0,2264,0,2264,2264,0
15.0,2213,0,2213,2213,51
16.0,551,0,551,551,1713
17.0,2,0,2,2,2262
18.0,0,0,0,0,2264
19.0,0,0,0,0,2264
20.0,0,0,0,0,2264
21.0,0,0,0,0,2264
22.0,0,0,0,0,2264
23.0,0,0,0,0,2264
24.0,0,0,0,0,2264
25.0,0,0,0,0,2264
26.0,0,0,0,0,2264
27.0,0,0,0,0,2264
28.0,0,0,0,0,2264
29.0,0,0,0,0,2264
30.0,0,0,0,0,2264
31.0,0,0,0,0,2264
32.0,0,0,0,0,2264
33.0,0,0,0,0,2264
34.0,0,0,0,0,2264
35.0,0,0,0,0,2264
36.0,0,0,0,0,2264
37.0,0,0,0,0,2264
38.0,0,0,0,0,2264
39.0,0,0,0,0,2264
40.0,0,0,0,0,2264
41.0,0,0,0,0,2264
42.0,0,0,0,0,2264
43.0,0,0,0,0,2264
44.0,0,0,0,0,2264
45.0,0,0,0,0,2264
46.0,0,0,0,0,2264
47.0,0,0,0,0,2264
48.0,0,0,0,0,2264
49.0,0,0,0,0,2264
50.0,0,0,0,0,2264
51.0,0,0,0,0,2264
52.0,0,0,0,0,2264
53.0,0,0,0,0,2264
54.0,0,0,0,0,2264
55.0,0,0,0,0,2264
56.0,0,0,0,0,2264
57.0,0,0,0,0,2264
58.0,0,0,0,0,2264
59.0,0,0,0,0,2264
60.0,0,0,0,0,2264
61.0,0,0,0,0,2264
62.0,0,0,0,0,2264
63.0,0,0,0,0,2264
64.0,0,0,0,0,2264
65.0,0,0,0,0,2264
66.0,0,0,0,0,2264
67.0,0,0,0,0,2264
68.0,0,0,0,0,2264
69.0,0,0,0,0,2264
70.0,0,0,0,0,2264
71.0,0,0,0,0,2264
72.0,0,0,0,0,2264
73.0,0,0,0,0,2264
74.0,0,0,0,0,2264
75.0,0,0,0,0,2264
76.0,0,0,0,0,2264
77.0,0,0,0,0,2264
78.0,0,0,0,0,2264
79.0,0,0,0,0,2264
80.0,0,0,0,0,2264
81.0,0,0,0,0,2264
82.0,0,0,0,0,2264
83.0,0,0,0,0,2264
84.0,0,0,0,0,2264
85.0,0,0,0,0,2264
86.0,0,0,0,0,2264
87.0,0,0,0,0,2264
88.0,0,0,0,0,2264
89.0,0,0,0,0,2264
90.0,0,0,0,0,2264
91.0,0,0,0,0,2264
92.0,0,0,0,0,2264
93.0,0,0,0,0,2264
94.0,0,0,0,0,2264
95.0,0,0,0,0,2264
96.0,0,0,0,0,2264
97.0,0,0,0,0,2264
98.0,0,0,0,0,2264
99.0,0,0,0,0,2264
100.0,0,0,0,0,2264
